,id,names,address,area code,phone,web,description,category,city,link,openstreetmap,lat,long,latlong
120,121,Scandinavia - Carretera a El Salvador,"Km. 16.5, Carretera a El Salvador Salida a San José Pinula",502.0,22779297,https://www.scandinaviagym.com/,Cadena de 14 gimnasios. Siempre Cerca de Ti. Amplios Horarios. En las principales ciudades de Guatemala.,Pesas,Guatemala - Guatemala,"https://www.google.com/maps/place/Scandinavia+Gym/@14.5379815,-90.4895258,12.51z/data=!4m8!1m2!2m1!1sscandinavia+gym+carretera!3m4!1s0x0:0xdb6074abd9efe4da!8m2!3d14.5438331!4d-90.45398","geo:14.54363,-90.45358?z=19",14.54363,-90.45358,"(14.54363, -90.45358)"
121,122,Scandinavia - El Frutal,"Centro Comercial El Frutal, Villa Nueva",502.0,35021704,https://www.scandinaviagym.com/,Cadena de 14 gimnasios. Siempre Cerca de Ti. Amplios Horarios. En las principales ciudades de Guatemala.,Pesas,Guatemala - Guatemala,"https://www.google.com/maps/place/Complejo+Comercial+El+Frutal/@14.5214516,-90.5730692,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a70036a4038d:0xe6dfb293fb358f71!8m2!3d14.5214518!4d-90.5643144","geo:14.52128,-90.56476?z=17",14.52128,-90.56476,"(14.52128, -90.56476)"
122,123,Scandinavia - El Naranjo,Condado Naranjo,502.0,22127513,https://www.scandinaviagym.com/,Cadena de 14 gimnasios. Siempre Cerca de Ti. Amplios Horarios. En las principales ciudades de Guatemala.,Pesas,Guatemala - Guatemala,"https://www.google.com/maps/place/Condado+Naranjo,+Cdad.+de+Guatemala,+Guatemala/@14.6555265,-90.5509465,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a1e1ab9cfc2d:0x27624c072872fd6d!8m2!3d14.6555267!4d-90.5421917","geo:14.65270,-90.54011?z=18",14.6527,-90.54011,"(14.6527, -90.54011)"
123,124,Scandinavia - Galerías Primma,Centro Comercial Galerías Primma,502.0,24742815,https://www.scandinaviagym.com/,Cadena de 14 gimnasios. Siempre Cerca de Ti. Amplios Horarios. En las principales ciudades de Guatemala.,Pesas,Guatemala - Guatemala,"https://www.google.com/maps/place/Banco+CHN+Agencia+GALERIAS+PRIMMA/@14.6239898,-90.5619848,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a1b4a3b6139b:0x1c0ea21ce50b46f0!8m2!3d14.62399!4d-90.55323","geo:14.62480,-90.55086?z=18",14.6248,-90.55086,"(14.6248, -90.55086)"
124,125,Scandinavia - Metronorte,Centro Comercial Metronorte,502.0,22695605,https://www.scandinaviagym.com/,Cadena de 14 gimnasios. Siempre Cerca de Ti. Amplios Horarios. En las principales ciudades de Guatemala.,Pesas,Guatemala - Guatemala,"https://www.google.com/maps/place/Metro+Nte.,+Cdad.+de+Guatemala,+Guatemala/@14.6477058,-90.4874525,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a29aaeecf82b:0xcf3b17d29e9017ef!8m2!3d14.647706!4d-90.4786977","geo:14.64714,-90.47710?z=19",14.64714,-90.4771,"(14.64714, -90.4771)"
125,126,Scandinavia - San Cristobal,Auxiliar Bulevar San Cristóbal,502.0,24781566,https://www.scandinaviagym.com/,Cadena de 14 gimnasios. Siempre Cerca de Ti. Amplios Horarios. En las principales ciudades de Guatemala.,Pesas,Guatemala - Guatemala,"https://www.google.com/maps/place/Scandinavia+Gym+San+Crist%C3%B3bal/@14.5967719,-90.587963,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a0ec4ca0b1ef:0x9c17332b007f20dc!8m2!3d14.5967721!4d-90.5792082","geo:14.59677,-90.57916?z=19",14.59677,-90.57916,"(14.59677, -90.57916)"
126,127,Scandinavia - San Lucas,"Centro Comercial El Sauce, San Lucas Sacatepéquez",502.0,78301641,https://www.scandinaviagym.com/,Cadena de 14 gimnasios. Siempre Cerca de Ti. Amplios Horarios. En las principales ciudades de Guatemala.,Pesas,Guatemala - Guatemala,"https://www.google.com/maps/place/Scandinavia+Gym+San+Lucas/@14.6092074,-90.6689162,15z/data=!3m1!4b1!4m5!3m4!1s0x85890b9fb0624649:0x899bdab0f4cd0ebc!8m2!3d14.6092076!4d-90.6601614","geo:14.60924,-90.66017?z=18",14.60924,-90.66017,"(14.60924, -90.66017)"
127,128,Scandinavia - San Rafael,"km. 7.5 Carretera a El Atlántico zona 18, c.c. San Rafael, local #90",502.0,22672919,https://www.scandinaviagym.com/,Cadena de 14 gimnasios. Siempre Cerca de Ti. Amplios Horarios. En las principales ciudades de Guatemala.,Pesas,Guatemala - Guatemala,"https://www.google.com/maps/place/Scandinavia+Gym+San+Rafael+Z.+18/@14.6532228,-90.4649288,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a2a937f773db:0x45c79b4a708fdc35!8m2!3d14.653223!4d-90.456174","geo:14.65328,-90.45583?z=18",14.65328,-90.45583,"(14.65328, -90.45583)"
128,129,Scandinavia - Vista Hermosa,Boulevard Vista Hermosa 21-95 zona 15,502.0,22779296,https://www.scandinaviagym.com/,Cadena de 14 gimnasios. Siempre Cerca de Ti. Amplios Horarios. En las principales ciudades de Guatemala.,Pesas,Guatemala - Guatemala,"https://www.google.com/maps/place/Scandinavia,+Blvd.+Vista+Hermosa,+Cdad.+de+Guatemala,+Guatemala/@14.5866982,-90.4969745,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a39fde4b6d65:0x387eed2562774f43!8m2!3d14.5867351!4d-90.4882498","geo:14.58673,-90.48815?z=19",14.58673,-90.48815,"(14.58673, -90.48815)"
129,130,Scandinavia - Zona 5,"39 calle 21 07, zona 5 (atrás de Paiz)",502.0,23357683,https://www.scandinaviagym.com/,Cadena de 14 gimnasios. Siempre Cerca de Ti. Amplios Horarios. En las principales ciudades de Guatemala.,Pesas,Guatemala - Guatemala,"https://www.google.com/maps/place/Scandinavia+GYM/@14.6258812,-90.5037273,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a25a55c5264b:0x13e8d834524e1d7b!8m2!3d14.6258814!4d-90.4949725","geo:14.62607,-90.49557?z=18",14.62607,-90.49557,"(14.62607, -90.49557)"
130,131,Schumann'S Cordova,Blvd San Cristobal Centro Comercial San Cristobal Zona 8 Mixco,502.0,24781097,http://www.schumanscordova.com,Artes Marciales,Artes Marciales,Guatemala - Guatemala,"https://www.google.com/maps/place/Centro+Comercial+San+Cristobal,+Cdad.+de+Guatemala,+Guatemala/@14.5950688,-90.5879301,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a0ec6935db51:0x3b22080dad643963!8m2!3d14.595069!4d-90.5791753","geo:14.60180,-90.58026?z=18",14.6018,-90.58026,"(14.6018, -90.58026)"
131,132,Schumann's Majadas,"27 Avenida 6-40, Parque Comercial Las Majadas, ",502.0,32316693,https://www.facebook.com/karatemajadas/,"En nuestro gimnasio Schumann's Majadas enseñamos Artes Marciales Mixtas (MMA) basados en el ""Galvan Combat System"" con la franquicia internacional ""Bonebreakers"" que ha desarrollado exitosamente un sistema de artes marciales mixtas efectivo, basado principalmente en muay thai, jiujitsu, boxeo y catch wrestling.

El sistema que enseñamos además de poner énfasis en la efectividad combativa, mantiene muy claro su papel como instrumento de desarrollo integral, planteando una serie de valores como: decisión, honor, valor, control, carácter, sinceridad y balance, que son las 7 normas para la vida.",Artes Marciales,Guatemala - Guatemala,"https://www.google.com/maps/place/Majadas+Once/@14.6206232,-90.5704469,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a1adaa76cd35:0x53a233299ace5eeb!8m2!3d14.6206234!4d-90.5616921","geo:14.62018,-90.56098?z=19",14.62018,-90.56098,"(14.62018, -90.56098)"
132,133,Schumanns Sporta,Km. 18.5 Carretera a El Salvador,502.0,66339623,https://schumannsporta.wixsite.com/schumanns-sporta,"La misión de Schumanns Sporta es formar a personas con valores y actitud positiva hacia cualquier situación, enseñar el camino de la disciplina sin maltrato, para alcanzar el éxito. Enseñamos artes marciales para cualquier edad.",Artes Marciales,Guatemala - Guatemala,"https://www.google.com/maps/place/Sporta/@14.6204557,-90.8418859,10z/data=!4m8!1m2!2m1!1ssporta!3m4!1s0x8589a4c35cac38c1:0x4d2a81fde0ef0820!8m2!3d14.5317507!4d-90.4654229","geo:14.53108,-90.46494?z=18",14.53108,-90.46494,"(14.53108, -90.46494)"
133,134,Sense CrossFit,"9a. avenida 16-03, Zona 10",502.0,23665836,http://sensecrossfit.com/,"Somos una familia de personas apasionadas por la salud, que a través del ejercicio intenso y funcional buscan una mejor calidad de vida.",Crossfit,Guatemala - Guatemala,"https://www.google.com/maps/place/SENSE+Crossfit/@14.5941907,-90.5176285,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a3c72cc086f1:0x8758aa7f5a6f2567!8m2!3d14.5941909!4d-90.5088737","geo:14.59405,-90.50900?z=18",14.59405,-90.509,"(14.59405, -90.509)"
134,135,Sky Dance Academy,Bul Tulmtzu 17 Av 2-15 C.C. Valle del Sol Z.4 Mixco,502.0,24314113,http://www.skydancegt.com,"Academia de Baile, Salsa, Bachata, Kizomba, Zouk, pachanga, Chacha cha, Ballet, Jazz, Hip Hop, Acrotelas, y muchos estilos más, Estilo Latino evolucionó.",Baile,Guatemala - Guatemala,"https://www.google.com/maps/place/Sky+Dance+Academy/@14.6430528,-90.5737868,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a033193e577b:0x7510c287efaa5c3a!8m2!3d14.643053!4d-90.565032","geo:14.64338,-90.56496?z=18",14.64338,-90.56496,"(14.64338, -90.56496)"
135,136,Smart Fit - El Naranjo," Plaza Kalú, locales R2-R5 - 23 calle 14-50 Zona 4 de Mixco",,0,https://www.smartfit.com.gt/,"Inaugurada en 2009, Smart Fit fue creada con el propósito de democratizar el acceso a la práctica de actividad física de alto nivel, con planes accesibles y adhesión facilitada.",Pesas,Guatemala - Guatemala,"https://www.google.com/maps/place/PLAZA+KALU+CONDADO+NARANJO/@14.6430528,-90.5737868,15z/data=!4m5!3m4!1s0x8589a1e42644460f:0x9a67d7167d839caa!8m2!3d14.6502645!4d-90.5397667","geo:14.65086,-90.53963?z=19",14.65086,-90.53963,"(14.65086, -90.53963)"
136,137,Smart Fit - Los Próceres,"  3ª Avenida 16-52, Z.10 -  Centro Comercial Los Próceres",,0,https://www.smartfit.com.gt/,"Inaugurada en 2009, Smart Fit fue creada con el propósito de democratizar el acceso a la práctica de actividad física de alto nivel, con planes accesibles y adhesión facilitada.",Pesas,Guatemala - Guatemala,"https://www.google.com/maps/place/Centro+Comercial+Los+Proceres/@14.5948416,-90.5244171,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a3c4a49fb9e7:0x7f3ab2b6daf28ec5!8m2!3d14.5948418!4d-90.5156623","geo:14.59488,-90.51553?z=19",14.59488,-90.51553,"(14.59488, -90.51553)"
137,138,Smart Fit - Metrocentro Villa Nueva," Centro Comercial Metrocentro local L103 -  0 Calle 16-20, Zona 4 - Villa Nueva",,0,https://www.smartfit.com.gt/,"Inaugurada en 2009, Smart Fit fue creada con el propósito de democratizar el acceso a la práctica de actividad física de alto nivel, con planes accesibles y adhesión facilitada.",Pesas,Guatemala - Guatemala,"https://www.google.com/maps/place/Metrocentro+Villa+Nueva/@14.5135495,-90.5859758,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a7a6aab46371:0x9b721760501f0a2a!8m2!3d14.5135497!4d-90.577221","geo:14.51380,-90.57669?z=18",14.5138,-90.57669,"(14.5138, -90.57669)"
138,139,Smart Fit - Metroplaza Carr. a El Salvador," Km 13.1  - Carr. a El Salvador, Local 208",,0,https://www.smartfit.com.gt/,"Inaugurada en 2009, Smart Fit fue creada con el propósito de democratizar el acceso a la práctica de actividad física de alto nivel, con planes accesibles y adhesión facilitada.",Pesas,Guatemala - Guatemala,"https://www.google.com/maps/place/Centro+Comercial+Metroplaza/@14.5677316,-90.4809267,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a4ddc2393af9:0x4ce61a597ef7a28c!8m2!3d14.5677318!4d-90.4721719","geo:14.56764,-90.47290?z=19",14.56764,-90.4729,"(14.56764, -90.4729)"
139,140,Smart Fit - QUO Zona 4," Via 7, 4-20, Zona 4, Torre Q, Segundo Nivel",,0,https://www.smartfit.com.gt/,"Inaugurada en 2009, Smart Fit fue creada con el propósito de democratizar el acceso a la práctica de actividad física de alto nivel, con planes accesibles y adhesión facilitada.",Pesas,Guatemala - Guatemala,"https://www.google.com/maps/place/Via+7+4-51,+Cdad.+de+Guatemala,+Guatemala/@14.6179806,-90.5234065,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a2318fa65369:0x1056ae2c880b87f2!8m2!3d14.6179808!4d-90.5146517","geo:14.61851,-90.51499?z=18",14.61851,-90.51499,"(14.61851, -90.51499)"
140,141,Smart Fit - Rambla, Centro Comercial Rambla 10 - Boulevar Los Próceres 25-76 ,,0,https://www.smartfit.com.gt/,"Inaugurada en 2009, Smart Fit fue creada con el propósito de democratizar el acceso a la práctica de actividad física de alto nivel, con planes accesibles y adhesión facilitada.",Pesas,Guatemala - Guatemala,"https://www.google.com/maps/place/Rambla10/@14.6179806,-90.5234065,15z/data=!4m5!3m4!1s0x8589a39a48fb4755:0xe1a0adff51a5c4a3!8m2!3d14.5807364!4d-90.4953474","geo:14.58041,-90.49564?z=19",14.58041,-90.49564,"(14.58041, -90.49564)"
141,142,Smart Fit - Tikal Futura, Calzada Roosevelt 23-43,,0,https://www.smartfit.com.gt/,"Inaugurada en 2009, Smart Fit fue creada con el propósito de democratizar el acceso a la práctica de actividad física de alto nivel, con planes accesibles y adhesión facilitada.",Pesas,Guatemala - Guatemala,"https://www.google.com/maps/place/Grand+Tikal+Futura+Hotel/@14.6225814,-90.5629352,15z/data=!3m1!4b1!4m8!3m7!1s0x8589a1baa9d16f77:0x6867b4859eecd06e!5m2!4m1!1i2!8m2!3d14.6225816!4d-90.5541804","geo:14.62300,-90.55372?z=19",14.623,-90.55372,"(14.623, -90.55372)"
142,143,Sporta Gym,Km 18.5 Carretera a El Salvador,502.0,66480100,https://sporta.com.gt/,"En nuestro club no hay actitudes hostiles! Cada persona tiene metas diferentes cuando comienza pero todas desean obtener resultados. Ayudarles a que luzcan y se sientan en óptimas condiciones es nuestra misión y la razón de por qué le encantará estar con nosotros.

En Sporta Usted siempre tiene acceso a nuestros instructores y a las últimas técnicas de fitness y entrenamiento, todo en una localización muy conveniente.

¡Cada vez que venga a entrenar se sentirá muy bien al salir; sabiendo que luce y se siente de lo mejor!","Pesas, Baile, Natacion, Funcional",Guatemala - Guatemala,"https://www.google.com/maps/place/Sporta/@14.5317505,-90.4741777,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a4c35cac38c1:0x4d2a81fde0ef0820!8m2!3d14.5317507!4d-90.4654229","geo:14.53102,-90.46462?z=19",14.53102,-90.46462,"(14.53102, -90.46462)"
143,144,Sporta Gym,10a avenida y 12 calle zona 14. C.C. La Noria,502.0,66259100,https://sporta.com.gt/,"En nuestro club no hay actitudes hostiles! Cada persona tiene metas diferentes cuando comienza pero todas desean obtener resultados. Ayudarles a que luzcan y se sientan en óptimas condiciones es nuestra misión y la razón de por qué le encantará estar con nosotros.

En Sporta Usted siempre tiene acceso a nuestros instructores y a las últimas técnicas de fitness y entrenamiento, todo en una localización muy conveniente.

¡Cada vez que venga a entrenar se sentirá muy bien al salir; sabiendo que luce y se siente de lo mejor!","Pesas, Baile, Natacion, Funcional",,"https://www.google.com/maps/place/Sporta+La+Noria+Zona+14/@14.5813158,-90.5245548,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a3ef5d272ff1:0x96a70e580f38e0f8!8m2!3d14.581316!4d-90.5158","geo:14.58157,-90.51629?z=18",14.58157,-90.51629,"(14.58157, -90.51629)"
144,145,Swim and Gym Center,"6A AVENIDA ""A"" 4-41, SECTOR A3 CIUDAD SAN CRISTÓBAL, ZONA 8 DE MIXCO.",502.0,24809255,https://swimgymcenter.com/,"Swim & Gym Center fue fundado en 2010 en Ciudad San Cristóbal, por su director y Nadador Olímpico de Natación de Atenas 2004, Ingeniero Rodrigo Díaz, para ofrecer un espacio amplio adecuado y seguro con un ambiente único y amigable donde puedan asistir toda la familia.","Natacion, Pesas, Funcional",,,"geo:14.61001,-90.59870?z=19",14.61001,-90.5987,"(14.61001, -90.5987)"
145,146,The Boxing Club,"20 calle 25-85, Zona 10",502.0,23633026,https://www.facebook.com/boxingclubgt/,"The Boxing Club es una escuela de boxeo enfocada en ofrecer instrucción de boxeo como fitness para lograr disciplina, quema de grasa, eliminación de estrés y defensa personal.",Boxeo,Guatemala - Guatemala,"https://www.google.com.ar/maps/place/20+calle+2585,+Guatemala/@14.5796602,-90.503927,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a39a556cc6e9:0x3645cbc782229629!8m2!3d14.5796604!4d-90.4951722","geo:14.57979,-90.49528?z=18",14.57979,-90.49528,"(14.57979, -90.49528)"
146,147,The Dance Factory,"Km. 14.5 Carretera a El Salvador, Centro Comercial Escala Local B-2",502.0,66342230,https://es-la.facebook.com/DanceFactoryGT/,The Dance Factory es una de las academias de baile más grande del país. Cuenta con tres sucursales en la Ciudad de Guatemala y clases de distintos géneros musicales. Son conocidos gracias a sus clausuras con escenografías únicas y bailes espectaculares. Aceptan a bailarines a partir de los 4 años de edad y es una opción única para enamorarte del baile.,Baile,Guatemala - Guatemala,"https://www.google.com.ar/maps/place/Dance+Factory+Escala/@14.5903643,-90.6515221,11z/data=!4m8!1m2!2m1!1sthe+dance+factory+guatemala!3m4!1s0x8589a55c8478ef63:0x954729ede0a09b4b!8m2!3d14.5587471!4d-90.4633846","geo:14.55851,-90.46212?z=19",14.55851,-90.46212,"(14.55851, -90.46212)"
147,148,The Dance Factory,Majadas Once,502.0,66342230,https://es-la.facebook.com/DanceFactoryGT/,The Dance Factory es una de las academias de baile más grande del país. Cuenta con tres sucursales en la Ciudad de Guatemala y clases de distintos géneros musicales. Son conocidos gracias a sus clausuras con escenografías únicas y bailes espectaculares. Aceptan a bailarines a partir de los 4 años de edad y es una opción única para enamorarte del baile.,Baile,,"https://www.google.com.ar/maps/place/Dance+Factory+Majadas+Once/@14.5904478,-90.6515216,11z/data=!4m8!1m2!2m1!1sthe+dance+factory+guatemala!3m4!1s0x8589a1375ae5ad3b:0x9357388c0f739a6d!8m2!3d14.6223989!4d-90.5594852","geo:14.62047,-90.56127?z=19",14.62047,-90.56127,"(14.62047, -90.56127)"
148,149,The Dance Factory,Las Americas,502.0,66342230,https://es-la.facebook.com/DanceFactoryGT/,The Dance Factory es una de las academias de baile más grande del país. Cuenta con tres sucursales en la Ciudad de Guatemala y clases de distintos géneros musicales. Son conocidos gracias a sus clausuras con escenografías únicas y bailes espectaculares. Aceptan a bailarines a partir de los 4 años de edad y es una opción única para enamorarte del baile.,Baile,,"https://www.google.com.ar/maps/place/Dance+Factory+Am%C3%A9ricas/@14.5902808,-90.6515227,11z/data=!4m8!1m2!2m1!1sdance+factory+guatemala!3m4!1s0x8589a3dd998e1035:0x2c988dff0841f19b!8m2!3d14.5893968!4d-90.5191896","geo:14.58956,-90.51906?z=18",14.58956,-90.51906,"(14.58956, -90.51906)"
149,150,The Fit Center,"Cayala, Blvd. Rafael Landivar, 10-05 Zona 16",502.0,24937666,https://www.facebook.com/thefitcenter,"The Fit Center es un concepto integral de gimnasio personalizado en Paseo Cayalá. Programas integrales: clases de ejercicios, suplementos, nutrición, y quiropráctica.

En una clase de 45 minutos, estarás haciendo ejercicios funcionales y de aislamiento muscular que tienen además gran impacto en tu metabolismo, por lo que estarás quemando calorías hasta 48 horas después de entrenar.","Pesas, Pilates, Funcional",Guatemala - Guatemala,"https://www.google.com.ar/maps/place/THE+FIT+CENTER/@14.6105748,-90.4942138,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a301cc796225:0xd4662afcac347f9e!8m2!3d14.610575!4d-90.485459","geo:14.61072,-90.48495?z=18",14.61072,-90.48495,"(14.61072, -90.48495)"
150,151,Unidanza Guatemala,"Cardales de Cayalá Zona 16 Local 207 Sur, Diagonal 35 Bulevar Austriaco 16-25",502.0,24914337,http://unidanza.net/,"En Unidanza vas a encontrar un gran equipo de maestros de ballet, jazz, hip hop y pilates, entregados a la enseñanza de la danza con el deseo de desarrollar y compartir este arte con futuras generaciones. Lo mejor es que las clases son personalizadas y cuentan con distintas presentaciones en lugares llenos de historia. ¡A bailar se ha dicho!",Baile,Guatemala - Guatemala,"https://www.google.com.ar/maps/place/UNIDANZA/@14.6113926,-90.4919482,15z/data=!4m8!1m2!2m1!1sUnidanza+Guatemala!3m4!1s0x8589a3e1f202964f:0xccccf68ae4958565!8m2!3d14.6123689!4d-90.4829988","geo:14.61167,-90.48280?z=19",14.61167,-90.4828,"(14.61167, -90.4828)"
151,152,Unlimited Dance Academy,"Bulevar Los Próceres, 24-24 zona 10 C. C. Las Cañas",502.0,23667892,https://unlimited-dance.com.gt/,"¿Con ganas de aprender pasos nuevos? Sin duda alguna Unlimited Dance Academy es un buen lugar para disfrutar del baile y de sus diferentes ritmos. Cuentan con más de 20 años de experiencia, con clases personalizadas y pasos impresionantes. Lo mejor es que cuentan con presentaciones y un ambiente muy agradable, en donde seguro conocerás personas que comparten la pasión por el baile.",Baile,Guatemala - Guatemala,"https://www.google.com.ar/maps/place/Unlimited+Dance+Academy/@14.5814489,-90.5051898,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a39a168e4a87:0x9363c47bff4a6df7!8m2!3d14.5814491!4d-90.496435","geo:14.58156,-90.49645?z=18",14.58156,-90.49645,"(14.58156, -90.49645)"
152,153,Urban Yoga,"Km 15.5 Carr. a El Salvador, Edificio Plaza Concep",502.0,46220497,https://www.facebook.com/urbanyogaguate/,"Urban Yoga es un estudio en Carretera a El Salvador ofreciendo clases de Yoga de diferentes tipos: Vinyasa, Align & Flow, Hatha, Slow Flow, Ashtanga y clases estilo Mysore. Atrévete a algo fuera de lo convencional y divertido. Urban Yoga te invita a visitarlos.",Yoga,Guatemala - Guatemala,"https://www.google.com.ar/maps/place/Plaza+Concepci%C3%B3n/@14.5527477,-90.4551883,17.45z/data=!4m8!1m2!2m1!1surban+yoga+plaza+concep!3m4!1s0x0:0xa4875a23e8fcb4ef!8m2!3d14.5535455!4d-90.453925","geo:14.55377,-90.45416?z=18",14.55377,-90.45416,"(14.55377, -90.45416)"
153,154,Vertical Shapes,"Punto 15, 2da. Calle 23-51 Zona 15, Vista Hermosa I",502.0,23698775,https://www.facebook.com/VerticalShapes,"Vertical Shapes es una academia especializada en Pole Fitness y acrobacias aéreas, dirigido al 100% para mujeres que desean ejercitar y tonificar su cuerpo, siempre de una forma entretenida y logrando un aumento en la autoestima de cada una.

El Pole Dance está dirigido a mujeres que desean ejercitar y tonificar su cuerpo de una forma entretenida y logrando aumento en la autoestima.",Pole Fitness,Guatemala - Guatemala,"https://www.google.com.ar/maps/place/Boom+Kettlebell-Gym/@14.584902,-90.4865434,19.63z/data=!4m8!1m2!2m1!1s2da.+Calle+23-51+Zona+15,+Vista+Hermosa+I!3m4!1s0x0:0xf97f9484a95fdc27!8m2!3d14.5850754!4d-90.4861145","geo:14.58510,-90.48655?z=19",14.5851,-90.48655,"(14.5851, -90.48655)"
154,155,Waterproof Swim Academy,Km. 19.5 Calzada Roosevelt 7-55 zona 1 de Mixco,502.0,35659799,https://www.giselamorales.com.gt,Natacion,Natacion,Guatemala - Guatemala,"https://www.google.com.ar/maps/place/Waterproof+Swim+Academy+San+Cristobal/@14.5890564,-90.6032724,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a1df4a12645b:0x2ab9f04f45520346!8m2!3d14.5890566!4d-90.5945176","geo:14.61877,-90.61172?z=18",14.61877,-90.61172,"(14.61877, -90.61172)"
155,156,Waterproof Swim Academy,"12 calle 16-02 zona 16, Blvd San Isidro, Acatán",502.0,23798195,https://www.giselamorales.com.gt,Natacion,Natacion,,"https://www.google.com.ar/maps/place/Waterproof+Swim+Academy/@14.6140712,-90.4797833,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a2e09c422cff:0xa1c3cca0eb4ad310!8m2!3d14.6140714!4d-90.4710285","geo:14.61550,-90.46963?z=18",14.6155,-90.46963,"(14.6155, -90.46963)"
156,157,Waterproof Swim Academy,"15 avenida A y 3 calle D, zona 8, San Cristóbal",502.0,23758195,https://www.giselamorales.com.gt,Natacion,Natacion,,,"geo:14.58914,-90.59433?z=18",14.58914,-90.59433,"(14.58914, -90.59433)"
157,158,Xsport Fitness Center,"Calz. Aguilar Batres, 37-95 Zona 12",502.0,24769841,https://www.facebook.com/xsportfitnesscenter,Ofrecemos servicio de gimnasio completo. Contamos con diferentes clases que se adecuan a tus necesidades recibiendo el acompañamiento adecuado.,"Pesas, Crossfit",Guatemala - Guatemala,"https://www.google.com.ar/maps/place/Xsport+Fitness+Center/@14.5873798,-90.5706683,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a1203ac79f53:0xfc38ea2da04bac8a!8m2!3d14.58738!4d-90.5619135","geo:14.58745,-90.56182?z=17",14.58745,-90.56182,"(14.58745, -90.56182)"
158,159,Xtream Gym,6a. Avenida 6-63 Zona 10,502.0,22961976,https://www.facebook.com/Xtreamgymguate,"Nuestro gimnasio ofrece un entrenamiento por medio del acondicionamiento físico general que incluye la pérdida de peso y preparación física para mejorar el rendimiento en cualquier deporte.

Se realiza por medio de ejercicios con cambios de intensidad, trabajando con ejercicios aeróbicos y anaeróbicos, ejercicios de desarrollo de la fuerza con el uso del peso corporal, carrera, desarrollo de la coordinación, flexibilidad y explosividad del movimiento muscular.",Artes Marciales,Guatemala - Guatemala,"https://www.google.com.ar/maps/place/XTREAM+GYM/@14.606585,-90.5188815,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a3cbc49ff5d7:0x252f462450e15f5c!8m2!3d14.6065852!4d-90.5101267","geo:14.60688,-90.50995?z=18",14.60688,-90.50995,"(14.60688, -90.50995)"
159,160,Zardoz Fitness,16 Calle final 41-85 Zona 5,502.0,23360091,https://zardozgym.com/,"Zardoz Fitness es un centro de entrenamiento en el que puedes mejorar tu condición física, ponerte en forma o sacar tu estrés. Cuentan con área para pesas, cardio, yoga, ejercicios funcionales, y muchas más clases. Visítalos en Zona 5.",Pesas,Guatemala - Guatemala,"https://www.google.com.ar/maps/place/ZarDoz+Gym/@14.6278428,-90.5013668,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a2595f09d34b:0x48caba4fbf45ea66!8m2!3d14.627843!4d-90.492612","geo:14.62818,-90.49256?z=18",14.62818,-90.49256,"(14.62818, -90.49256)"
